apellido,nombre,nombre_completo,seleccion,fecha_nacimiento,posicion,url_ficha
Lee,Francis,"Lee, Francis",Inglaterra,29 de abril de 1944,Delantero,https://www.losmundialesdefutbol.com/jugadores/francis_lee.php
Lee,Heung Sil,"Lee, Heung Sil",Corea del Sur,10 de julio de 1961,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/heung_sil_lee.php
Lee,Ho,"Lee, Ho",Corea del Sur,22 de octubre de 1984,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ho_lee.php
Lee,Jae-sung,Lee Jae-sung,Corea del Sur,10 de agosto de 1992,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jae_sung_lee.php
Lee,Jong Uwa,"Lee, Jong Uwa",Corea del Sur,20 de julio de 1963,Defensor,https://www.losmundialesdefutbol.com/jugadores/jong_uwa_lee.php
Lee,Jung Soo,"Lee, Jung Soo",Corea del Sur,8 de enero de 1980,Defensor,https://www.losmundialesdefutbol.com/jugadores/jung_soo_lee.php
Lee,Kang-in,Lee Kang-in,Corea del Sur,19 de febrero de 2001,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/kang_in_lee.php
Lee,Keun Hak,"Lee, Keun Hak",Corea del Norte,7 de julio de 1940,Arquero,https://www.losmundialesdefutbol.com/jugadores/keun_hak_lee.php
Lee,Keun-Ho,"Lee, Keun-Ho",Corea del Sur,11 de abril de 1985,Delantero,https://www.losmundialesdefutbol.com/jugadores/keun_ho_lee.php
Lee,Lim Saeng,"Lee, Lim Saeng",Corea del Sur,18 de noviembre de 1971,Defensor,https://www.losmundialesdefutbol.com/jugadores/lim_saeng_lee.php
Lee,Min Sung,"Lee, Min Sung",Corea del Sur,23 de junio de 1973,Defensor,https://www.losmundialesdefutbol.com/jugadores/min_sung_lee.php
Lee,Robert,"Lee, Robert",Inglaterra,1 de febrero de 1966,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/robert_lee.php
Lee,Sang Hun,"Lee, Sang Hun",Corea del Sur,11 de octubre de 1975,Defensor,https://www.losmundialesdefutbol.com/jugadores/sang_hun_lee.php
Lee,Sang Yi,"Lee, Sang Yi",Corea del Sur,1 de enero de 1922,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/sang_yi_lee.php
Lee,Sang Yoon,"Lee, Sang Yoon",Corea del Sur,10 de abril de 1969,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/sang_yoon_lee.php
Lee,Seung Yeoul,"Lee, Seung Yeoul",Corea del Sur,6 de marzo de 1989,Delantero,https://www.losmundialesdefutbol.com/jugadores/seung_yeoul_lee.php
Lee,Seung-woo,Seung-woo Lee,Corea del Sur,6 de enero de 1998,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/seung_woo_lee.php
Lee,Tae Ho,"Lee, Tae Ho",Corea del Sur,29 de enero de 1961,Delantero,https://www.losmundialesdefutbol.com/jugadores/tae_ho_lee.php
Lee,Woon Jae,"Lee, Woon Jae",Corea del Sur,26 de abril de 1973,Arquero,https://www.losmundialesdefutbol.com/jugadores/woon_jae_lee.php
Lee,Yong,Yong Lee,Corea del Sur,24 de diciembre de 1986,Defensor,https://www.losmundialesdefutbol.com/jugadores/yong_lee.php
Lee,Young Jin,"Lee, Young Jin",Corea del Sur,27 de octubre de 1963,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/young_jin_lee.php
Lee,Young Pyo,"Lee, Young Pyo",Corea del Sur,23 de abril de 1977,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/young_pyo_lee.php
Leek,Ken,"Leek, Ken",Gales,26 de julio de 1935,Delantero,https://www.losmundialesdefutbol.com/jugadores/ken_leek.php
Leggatt,Graham,"Leggatt, Graham",Escocia,20 de junio de 1934,Delantero,https://www.losmundialesdefutbol.com/jugadores/graham_leggatt.php
Leguia,German,"Leguia, German",PerÃº,2 de enero de 1954,Delantero,https://www.losmundialesdefutbol.com/jugadores/german_leguia.php
Leguizamon,Victoriano,"Leguizamon, Victoriano",Paraguay,1 de enero de 1923,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/victoriano_leguizamon.php
Lehmann,August,"Lehmann, August",Suiza,26 de enero de 1909,Defensor,https://www.losmundialesdefutbol.com/jugadores/august_lehmann.php
Lehmann,Bill,"Lehmann, Bill",Estados Unidos,20 de diciembre de 1901,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/bill_lehmann.php
Lehmann,Jens,"Lehmann, Jens",Alemania,10 de noviembre de 1969,Arquero,https://www.losmundialesdefutbol.com/jugadores/jens_lehmann.php
Lehmann,Stephan,"Lehmann, Stephan",Suiza,15 de agosto de 1963,Arquero,https://www.losmundialesdefutbol.com/jugadores/stephan_lehmann.php
Lehner,Ernest,"Lehner, Ernest",Alemania,7 de noviembre de 1912,Delantero,https://www.losmundialesdefutbol.com/jugadores/ernest_lehner.php
Leighton,Jim,"Leighton, Jim",Escocia,24 de julio de 1958,Arquero,https://www.losmundialesdefutbol.com/jugadores/jim_leighton.php
Leimgruber,Werner,"Leimgruber, Werner",Suiza,2 de septiembre de 1934,Defensor,https://www.losmundialesdefutbol.com/jugadores/werner_leimgruber.php
,Leivinha,Leivinha,Brasil,11 de septiembre de 1949,Delantero,https://www.losmundialesdefutbol.com/jugadores/leivinha.php
Lekgetho,Jacob,"Lekgetho, Jacob",SudÃ¡frica,24 de marzo de 1974,Defensor,https://www.losmundialesdefutbol.com/jugadores/jacob_lekgetho.php
Leko,Ivan,"Leko, Ivan",Croacia,7 de febrero de 1978,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ivan_leko.php
Leko,Jerko,"Leko, Jerko",Croacia,9 de abril de 1980,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jerko_leko.php
Lekovic,Dragoje,"Lekovic, Dragoje",Yugoslavia,21 de noviembre de 1967,Arquero,https://www.losmundialesdefutbol.com/jugadores/dragoje_lekovic.php
Lemar,Thomas,Thomas Lemar,Francia,12 de noviembre de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/thomas_lemar.php
Lembo,Alejandro,"Lembo, Alejandro",Uruguay,15 de febrero de 1978,Defensor,https://www.losmundialesdefutbol.com/jugadores/alejandro_lembo.php
Lenarduzzi,Bob,"Lenarduzzi, Bob",CanadÃ¡,1 de mayo de 1955,Defensor,https://www.losmundialesdefutbol.com/jugadores/bob_lenarduzzi.php
Lennon,Aaron,Aaron Justin Lennon,Inglaterra,16 de abril de 1987,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/aaron_lennon.php
Lens,Jeremain,"Lens, Jeremain",Paises Bajos,24 de noviembre de 1987,Delantero,https://www.losmundialesdefutbol.com/jugadores/jeremain_lens.php
Leon,Pedro,"Leon, Pedro",PerÃº,26 de marzo de 1943,Delantero,https://www.losmundialesdefutbol.com/jugadores/pedro_leon.php
,Leonardo,Leonardo,Brasil,5 de septiembre de 1969,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/leonardo.php
Leoncini,Gianfranco,"Leoncini, Gianfranco",Italia,25 de septiembre de 1939,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/gianfranco_leoncini.php
Leonhardsen,Oyvind,"Leonhardsen, Oyvind",Noruega,17 de agosto de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/oyvind_leonhardsen.php
Leoni,Johnny,"Leoni, Johnny",Suiza,30 de junio de 1984,Arquero,https://www.losmundialesdefutbol.com/jugadores/johnny_leoni.php
,Leonidas,Leonidas,Brasil,6 de septiembre de 1913,Delantero,https://www.losmundialesdefutbol.com/jugadores/leonidas.php
Leopardi,Roberto,"Leopardi, Roberto",Uruguay,19 de julio de 1933,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/roberto_leopardi.php
Lepe,Mario,"Lepe, Mario",Chile,14 de abril de 1940,Defensor,https://www.losmundialesdefutbol.com/jugadores/mario_lepe.php
Lerager,Lukas,Lukas Lerager,Dinamarca,12 de julio de 1993,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/lukas_lerager.php
Lerby,Soren,"Lerby, Soren",Dinamarca,1 de febrero de 1958,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/soren_lerby.php
Lerma,Jefferson,Jefferson AndrÃ©s Lerma SolÃ­s,Colombia,25 de octubre de 1994,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jefferson_lerma.php
Lerond,Andre,"Lerond, Andre",Francia,6 de diciembre de 1930,Defensor,https://www.losmundialesdefutbol.com/jugadores/andre_lerond.php
,Lesmes Ii,Lesmes Ii,EspaÃ±a,9 de noviembre de 1926,Defensor,https://www.losmundialesdefutbol.com/jugadores/lesmes_ii.php
Letchkov,Iordan,"Letchkov, Iordan",Bulgaria,9 de julio de 1967,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/iordan_letchkov.php
Letelier,Juan,"Letelier, Juan",Chile,20 de mayo de 1959,Delantero,https://www.losmundialesdefutbol.com/jugadores/juan_letelier.php
Letsholonyane,Reneilwe,"Letsholonyane, Reneilwe",SudÃ¡frica,9 de junio de 1982,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/reneilwe_letsholonyane.php
Lettieri,Tino,"Lettieri, Tino",CanadÃ¡,27 de septiembre de 1957,Arquero,https://www.losmundialesdefutbol.com/jugadores/tino_lettieri.php
Levein,Craig,"Levein, Craig",Escocia,22 de octubre de 1964,Defensor,https://www.losmundialesdefutbol.com/jugadores/craig_levein.php
Levitt,Dylan,"Levitt, Dylan",Gales,17 de noviembre de 2000,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/dylan_levitt.php
Lewandowski,Mariusz,"Lewandowski, Mariusz",Polonia,18 de mayo de 1979,Defensor,https://www.losmundialesdefutbol.com/jugadores/mariusz_lewandowski.php
Lewandowski,Robert,Robert Lewandowski,Polonia,21 de agosto de 1988,Delantero,https://www.losmundialesdefutbol.com/jugadores/robert_lewandowski.php
Lewis,Eddie,"Lewis, Eddie",Estados Unidos,17 de mayo de 1974,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/eddie_lewis.php
Lezcano,Claudio,"Lezcano, Claudio",Paraguay,,Delantero,https://www.losmundialesdefutbol.com/jugadores/claudio_lezcano.php
Lezcano,Juan,"Lezcano, Juan",Paraguay,5 de abril de 1937,Defensor,https://www.losmundialesdefutbol.com/jugadores/juan_lezcano.php
Li,Chi An,"Li, Chi An",Corea del Norte,7 de julio de 1945,Delantero,https://www.losmundialesdefutbol.com/jugadores/chi_an_li.php
Li,Dong Woon,"Li, Dong Woon",Corea del Norte,4 de julio de 1945,Defensor,https://www.losmundialesdefutbol.com/jugadores/dong_woon_li.php
Li,Jong Kap,"Li, Jong Kap",Corea del Sur,18 de marzo de 1920,Defensor,https://www.losmundialesdefutbol.com/jugadores/jong_kap_li.php
Li,Ki Joo,"Li, Ki Joo",Corea del Sur,12 de noviembre de 1926,Delantero,https://www.losmundialesdefutbol.com/jugadores/ki_joo_li.php
Li,Sao Nam,"Li, Sao Nam",Corea del Sur,1 de enero de 1927,Delantero,https://www.losmundialesdefutbol.com/jugadores/sao_nam_li.php
Li,Tie,"Li, Tie",China,18 de septiembre de 1977,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/tie_li.php
Li,Weifeng,"Li, Weifeng",China,26 de enero de 1978,Defensor,https://www.losmundialesdefutbol.com/jugadores/weifeng_li.php
Li,Xiaopeng,"Li, Xiaopeng",China,5 de noviembre de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/xiaopeng_li.php
Liberati,Ernest,"Liberati, Ernest",Francia,22 de marzo de 1908,Delantero,https://www.losmundialesdefutbol.com/jugadores/ernest_liberati.php
Libiih,Thomas,"Libiih, Thomas",CamerÃºn,17 de noviembre de 1967,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/thomas_libiih.php
Libuda,Stan,"Libuda, Stan",Alemania Occidental,10 de octubre de 1943,Delantero,https://www.losmundialesdefutbol.com/jugadores/stan_libuda.php
Lichtsteiner,Stephan,Stephan Lichtsteiner,Suiza,16 de enero de 1984,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/stephan_lichtsteiner.php
Liebrich,Werner,"Liebrich, Werner",Alemania Occidental,18 de enero de 1927,Defensor,https://www.losmundialesdefutbol.com/jugadores/werner_liebrich.php
Liedholm,Nils,"Liedholm, Nils",Suecia,8 de octubre de 1922,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/nils_liedholm.php
,Liedson,Liedson,Portugal,17 de diciembre de 1977,Delantero,https://www.losmundialesdefutbol.com/jugadores/liedson.php
Lietaer,Noel,"Lietaer, Noel",Francia,17 de noviembre de 1908,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/noel_lietaer.php
Liliac,Gheorghe,"Liliac, Gheorghe",Rumania,22 de abril de 1959,Arquero,https://www.losmundialesdefutbol.com/jugadores/gheorghe_liliac.php
Lim,Zoong Sun,"Lim, Zoong Sun",Corea del Norte,16 de julio de 1943,Defensor,https://www.losmundialesdefutbol.com/jugadores/zoong_sun_lim.php
,Lima,Lima,Brasil,18 de enero de 1942,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/lima.php
Liman,Nejib,"Liman, Nejib",TÃºnez,12 de junio de 1953,Delantero,https://www.losmundialesdefutbol.com/jugadores/nejib_liman.php
Limpar,Anders,"Limpar, Anders",Suecia,24 de septiembre de 1965,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/anders_limpar.php
Lindberg,Torsten,"Lindberg, Torsten",Suecia,14 de abril de 1917,Arquero,https://www.losmundialesdefutbol.com/jugadores/torsten_lindberg.php
LindelÃ¶f,Victor,Victor JÃ¶rgen Nilsson LindelÃ¶f,Suecia,17 de julio de 1994,Defensor,https://www.losmundialesdefutbol.com/jugadores/victor_lindelof.php
Lindenberger,Klaus,"Lindenberger, Klaus",Austria,28 de mayo de 1957,Arquero,https://www.losmundialesdefutbol.com/jugadores/klaus_lindenberger.php
Linderholm,Arne,"Linderholm, Arne",Suecia,22 de febrero de 1916,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/arne_linderholm.php
Linderoth,Anders,"Linderoth, Anders",Suecia,21 de marzo de 1950,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/anders_linderoth.php
Linderoth,Tobias,"Linderoth, Tobias",Suecia,21 de abril de 1979,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/tobias_linderoth.php
Lindman,Sven,"Lindman, Sven",Suecia,19 de abril de 1942,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/sven_lindman.php
Lindstrom,Jesper,Jesper GrÃ¦nge LindstrÃ¸m,Dinamarca,29 de febrero de 2000,Delantero,https://www.losmundialesdefutbol.com/jugadores/jesper_lindstrom.php
Lineker,Gary,"Lineker, Gary",Inglaterra,30 de noviembre de 1960,Delantero,https://www.losmundialesdefutbol.com/jugadores/gary_lineker.php
Linetty,Karol,Karol Linetty,Polonia,2 de febrero de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/karol_linetty.php
Lingard,Jesse,Jesse Ellis Lingard,Inglaterra,15 de diciembre de 1992,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jesse_lingard.php
Linke,Thomas,"Linke, Thomas",Alemania,26 de diciembre de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/thomas_linke.php
Linzmaier,Manfred,"Linzmaier, Manfred",Austria,27 de agosto de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/manfred_linzmaier.php
Liposinovic,Luka,"Liposinovic, Luka",Yugoslavia,12 de mayo de 1933,Delantero,https://www.losmundialesdefutbol.com/jugadores/luka_liposinovic.php
Lis,Kazimierz,"Lis, Kazimierz",Polonia,9 de abril de 1910,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/kazimierz_lis.php
Litovchenko,Gennadi,"Litovchenko, Gennadi",URSS,11 de septiembre de 1963,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/gennadi_litovchenko.php
Littbarski,Pierre,"Littbarski, Pierre",Alemania Occidental,16 de abril de 1960,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/pierre_littbarski.php
Liutyi,Vladimir,"Liutyi, Vladimir",URSS,20 de abril de 1962,Delantero,https://www.losmundialesdefutbol.com/jugadores/vladimir_liutyi.php
Livaja,Marko,Marko Livaja,Croacia,26 de agosto de 1993,Delantero,https://www.losmundialesdefutbol.com/jugadores/marko_livaja.php
LivakoviÄ‡,Dominik,Dominik LivakoviÄ‡,Croacia,9 de enero de 1995,Arquero,https://www.losmundialesdefutbol.com/jugadores/dominik_livakovic.php
Livingstone,Sergio,"Livingstone, Sergio",Chile,26 de marzo de 1920,Arquero,https://www.losmundialesdefutbol.com/jugadores/sergio_livingstone.php
Lizarazu,Bixente,"Lizarazu, Bixente",Francia,9 de diciembre de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/bixente_lizarazu.php
LjajiÄ‡,Adem,Adem LjajiÄ‡,Serbia,29 de septiembre de 1991,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/adem_ljajic.php
Ljubijankic,Zlatan,"Ljubijankic, Zlatan",Eslovenia,15 de diciembre de 1983,Delantero,https://www.losmundialesdefutbol.com/jugadores/zlatan_ljubijankic.php
Ljuboja,Danijel,"Ljuboja, Danijel",Serbia y Montenegro,4 de septiembre de 1978,Delantero,https://www.losmundialesdefutbol.com/jugadores/danijel_ljuboja.php
Ljung,Roger,"Ljung, Roger",Suecia,8 de enero de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/roger_ljung.php
Ljungberg,Fredrik,"Ljungberg, Fredrik",Suecia,16 de abril de 1977,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/fredrik_ljungberg.php
Llamosa,Carlos,"Llamosa, Carlos",Estados Unidos,30 de junio de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/carlos_llamosa.php
Llense,Rene,"Llense, Rene",Francia,14 de julio de 1913,Arquero,https://www.losmundialesdefutbol.com/jugadores/rene_llense.php
Llorente,Fernando,"Llorente, Fernando",EspaÃ±a,26 de febrero de 1985,Delantero,https://www.losmundialesdefutbol.com/jugadores/fernando_llorente.php
Llorente,Marcos,"Llorente, Marcos",EspaÃ±a,30 de enero de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/marcos_llorente.php
Lloris,Hugo,Hugo Lloris,Francia,26 de diciembre de 1986,Arquero,https://www.losmundialesdefutbol.com/jugadores/hugo_lloris.php
Lo Celso,Giovani,Giovani Lo Celso,Argentina,9 de abril de 1996,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/giovani_lo_celso.php
Locatelli,Ugo,"Locatelli, Ugo",Italia,5 de febrero de 1916,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ugo_locatelli.php
Lochhead,Tony,"Lochhead, Tony",Nueva Zelanda,12 de enero de 1982,Defensor,https://www.losmundialesdefutbol.com/jugadores/tony_lochhead.php
Lockyer,Tom,"Lockyer, Tom",Gales,3 de diciembre de 1994,Defensor,https://www.losmundialesdefutbol.com/jugadores/tom_lockyer.php
,Loco,Loco,Angola,25 de diciembre de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/loco.php
Lodeiro,Nicolas,Marcelo NicolÃ¡s Lodeiro BenÃ­tez,Uruguay,21 de marzo de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/nicolas_lodeiro.php
Lodetti,Giovanni,"Lodetti, Giovanni",Italia,10 de agosto de 1942,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/giovanni_lodetti.php
Lodygin,Juri,"Lodygin, Juri",Rusia,26 de mayo de 1990,Arquero,https://www.losmundialesdefutbol.com/jugadores/juri_lodygin.php
Loehr,Hennes,"Loehr, Hennes",Alemania Occidental,5 de julio de 1942,Delantero,https://www.losmundialesdefutbol.com/jugadores/hennes_loehr.php
Loertscher,Ernst,"Loertscher, Ernst",Suiza,15 de marzo de 1913,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ernst_loertscher.php
Loewe,Wolfram,"Loewe, Wolfram",Alemania Oriental,14 de mayo de 1945,Delantero,https://www.losmundialesdefutbol.com/jugadores/wolfram_loewe.php
Lofgren,Gosta,"Lofgren, Gosta",Suecia,29 de agosto de 1923,Delantero,https://www.losmundialesdefutbol.com/jugadores/gosta_lofgren.php
Lofthouse,Nat,"Lofthouse, Nat",Inglaterra,27 de agosto de 1925,Delantero,https://www.losmundialesdefutbol.com/jugadores/nat_lofthouse.php
Loftus-Cheek,Ruben,Ruben Ira Loftus-Cheek,Inglaterra,23 de enero de 1996,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ruben_loftus_cheek.php
Loga,Paul,"Loga, Paul",CamerÃºn,14 de agosto de 1969,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/paul_loga.php
Logofet,Gennadi,"Logofet, Gennadi",URSS,15 de abril de 1942,Defensor,https://www.losmundialesdefutbol.com/jugadores/gennadi_logofet.php
Loichot,Edmond,"Loichot, Edmond",Suiza,,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/edmond_loichot.php
Loken,Karl,"Loken, Karl",Noruega,14 de agosto de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/karl_loken.php
Lokvenc,Vratislav,"Lokvenc, Vratislav",RepÃºblica Checa,27 de septiembre de 1973,Delantero,https://www.losmundialesdefutbol.com/jugadores/vratislav_lokvenc.php
Lombaerts,Nicolas,"Lombaerts, Nicolas",BÃ©lgica,20 de marzo de 1985,Defensor,https://www.losmundialesdefutbol.com/jugadores/nicolas_lombaerts.php
Lombardo,Francisco,"Lombardo, Francisco",Argentina,11 de junio de 1925,Defensor,https://www.losmundialesdefutbol.com/jugadores/francisco_lombardo.php
Long,Aaron,"Long, Aaron",Estados Unidos,12 de octubre de 1992,Defensor,https://www.losmundialesdefutbol.com/jugadores/aaron_long.php
Lonnis,Erick,"Lonnis, Erick",Costa Rica,9 de septiembre de 1965,Arquero,https://www.losmundialesdefutbol.com/jugadores/erick_lonnis.php
,Lopes,Lopes,Brasil,1 de noviembre de 1910,Delantero,https://www.losmundialesdefutbol.com/jugadores/lopes.php
Lopes,Anthony,Anthony Lopes,Portugal,1 de octubre de 1990,Arquero,https://www.losmundialesdefutbol.com/jugadores/anthony_lopes.php
Lopes,Wagner,"Lopes, Wagner",JapÃ³n,29 de enero de 1969,Delantero,https://www.losmundialesdefutbol.com/jugadores/wagner_lopes.php
Lopetegui,Julen,"Lopetegui, Julen",EspaÃ±a,28 de agosto de 1966,Arquero,https://www.losmundialesdefutbol.com/jugadores/julen_lopetegui.php
Lopez,Antonio,"Lopez, Antonio",EspaÃ±a,13 de septiembre de 1981,Defensor,https://www.losmundialesdefutbol.com/jugadores/antonio_lopez.php
Lopez,Arcadio,"Lopez, Arcadio",Argentina,15 de septiembre de 1910,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/arcadio_lopez.php
Lopez,Atilio,"Lopez, Atilio",Paraguay,1 de enero de 1925,Delantero,https://www.losmundialesdefutbol.com/jugadores/atilio_lopez.php
Lopez,Christian,"Lopez, Christian",Francia,15 de marzo de 1953,Defensor,https://www.losmundialesdefutbol.com/jugadores/christian_lopez.php
Lopez,Claudio,"Lopez, Claudio",Argentina,17 de julio de 1974,Delantero,https://www.losmundialesdefutbol.com/jugadores/claudio_lopez.php
Lopez,Dante,"Lopez, Dante",Paraguay,16 de agosto de 1983,Delantero,https://www.losmundialesdefutbol.com/jugadores/dante_lopez.php
LÃ³pez,Douglas,Douglas Andrey LÃ³pez Araya,Costa Rica,21 de septiembre de 1998,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/douglas_lopez.php
Lopez,Gustavo,"Lopez, Gustavo",Argentina,13 de abril de 1973,Delantero,https://www.losmundialesdefutbol.com/jugadores/gustavo_lopez.php
Lopez,Hilario,"Lopez, Hilario",MÃ©xico,18 de noviembre de 1907,Delantero,https://www.losmundialesdefutbol.com/jugadores/hilario_lopez.php
Lopez,Ligorio,"Lopez, Ligorio",MÃ©xico,3 de julio de 1933,Delantero,https://www.losmundialesdefutbol.com/jugadores/ligorio_lopez.php
LÃ³pez,Luis,Luis Aurelio LÃ³pez FernÃ¡ndez,Honduras,13 de septiembre de 1993,Arquero,https://www.losmundialesdefutbol.com/jugadores/luis_lopez.php
Lopez,Narciso,"Lopez, Narciso",MÃ©xico,18 de agosto de 1928,Defensor,https://www.losmundialesdefutbol.com/jugadores/narciso_lopez.php
Lopez,Nelson,"Lopez, Nelson",Argentina,24 de junio de 1941,Defensor,https://www.losmundialesdefutbol.com/jugadores/nelson_lopez.php
Lopez,Oscar,"Lopez, Oscar",Colombia,2 de abril de 1939,Defensor,https://www.losmundialesdefutbol.com/jugadores/oscar_lopez.php
Lopez,Wilmer,"Lopez, Wilmer",Costa Rica,3 de agosto de 1971,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/wilmer_lopez.php
Lopez Fretes,Cesar,"Lopez Fretes, Cesar",Paraguay,21 de marzo de 1923,Delantero,https://www.losmundialesdefutbol.com/jugadores/cesar_lopez_fretes.php
Lopez Salgado,Horacio,"Lopez Salgado, Horacio",MÃ©xico,15 de septiembre de 1948,Delantero,https://www.losmundialesdefutbol.com/jugadores/horacio_lopez_salgado.php
,Lopez Ufarte,Lopez Ufarte,EspaÃ±a,19 de abril de 1958,Delantero,https://www.losmundialesdefutbol.com/jugadores/lopez_ufarte.php
Lopez Zarza,Enrique,"Lopez Zarza, Enrique",MÃ©xico,25 de octubre de 1958,Delantero,https://www.losmundialesdefutbol.com/jugadores/enrique_lopez_zarza.php
Lorant,Gyula,"Lorant, Gyula",HungrÃ­a,6 de febrero de 1923,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/gyula_lorant.php
Lorenz,Max,"Lorenz, Max",Alemania Occidental,19 de agosto de 1939,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/max_lorenz.php
Lorenzi,Benito,"Lorenzi, Benito",Italia,20 de diciembre de 1925,Delantero,https://www.losmundialesdefutbol.com/jugadores/benito_lorenzi.php
Lorenzo,Alfonso,"Lorenzo, Alfonso",Argentina,,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alfonso_lorenzo.php
Lorenzo,Nestor,"Lorenzo, Nestor",Argentina,28 de febrero de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/nestor_lorenzo.php
Lores,Julio,"Lores, Julio",PerÃº,15 de septiembre de 1908,Delantero,https://www.losmundialesdefutbol.com/jugadores/julio_lores.php
Lorimer,Peter,"Lorimer, Peter",Escocia,14 de diciembre de 1946,Delantero,https://www.losmundialesdefutbol.com/jugadores/peter_lorimer.php
Losada,Julio,"Losada, Julio",Uruguay,16 de junio de 1950,Delantero,https://www.losmundialesdefutbol.com/jugadores/julio_losada.php
Losi,Giacomo,"Losi, Giacomo",Italia,10 de septiembre de 1935,Defensor,https://www.losmundialesdefutbol.com/jugadores/giacomo_losi.php
LÃ¶ssl,Jonas,Jonas LÃ¶ssl,Dinamarca,1 de febrero de 1989,Arquero,https://www.losmundialesdefutbol.com/jugadores/jonas_lossl.php
Louis,Wilfred,"Louis, Wilfred",HaitÃ­,25 de octubre de 1949,Defensor,https://www.losmundialesdefutbol.com/jugadores/wilfred_louis.php
Louis,Xerxes,"Louis, Xerxes",Francia,31 de octubre de 1926,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/xerxes_louis.php
Loum,Mamadou,Mamadou Loum N'Diaye,Senegal,30 de diciembre de 1996,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/mamadou_loum.php
,Lourenco,Lourenco,Portugal,8 de abril de 1942,Delantero,https://www.losmundialesdefutbol.com/jugadores/lourenco.php
